test_loc,test_name,ref_loc,ref_name,method,TSM,MeanOS,MedianOS,std,MeanOS_RAW,MedianOS_RAW,std_RAW
Sets/1/,Sop_Sax_05_HPTSM_138.1_per.wav,Source/Solo/,Sop_Sax_05.wav,HPTSM,138.1,4.8242,4.7925,0.2372,4.7618,4.8331,0.27185
Sets/1/,Sop_Sax_05_PV_IPL_82.58_per.wav,Source/Solo/,Sop_Sax_05.wav,IPL,82.58,5,5,0.51731,4.9355,4.961,0.077597
Sets/1/,Synth_Bass_1_uTVS_53.83_per.wav,Source/Solo/,Synth_Bass_1.wav,uTVS,53.83,1.3107,1.3236,0.32583,1.4157,1.2563,0.42947
Sets/1/,Synth_Pad_1_HPTSM_192.4_per.wav,Source/Music/,Synth_Pad_1.wav,HPTSM,192.4,3.527,3.3861,0.82792,3.3667,3.3828,0.88058
Sets/1/,Synth_Pad_1_uTVS_138.1_per.wav,Source/Music/,Synth_Pad_1.wav,uTVS,138.1,4.388,4.3085,0.53705,4.191,3.9063,0.54739
Sets/1/,Tambourine_01_HPTSM_65.24_per.wav,Source/Solo/,Tambourine_01.wav,HPTSM,65.24,3.3665,3.4752,0.93174,3.3488,3.6419,1.1099
Sets/1/,Tambourine_01_PV_IPL_38.38_per.wav,Source/Solo/,Tambourine_01.wav,IPL,38.38,2.0151,1.6255,0.7501,2.0879,1.8958,0.53199
Sets/1/,Tambourine_01_PV_IPL_53.83_per.wav,Source/Solo/,Tambourine_01.wav,IPL,53.83,2.4239,2.0505,0.73567,2.2844,2.2471,0.63985
Sets/1/,Tambourine_01_PV_IPL_78.21_per.wav,Source/Solo/,Tambourine_01.wav,IPL,78.21,3.495,3.1698,0.90922,3.3717,3.4324,0.92151
Sets/1/,There_is_no_way_PV_38.38_per.wav,Source/Music/,There_is_no_way.wav,PV,38.38,1.6937,1.8454,1.0212,2.1448,1.9736,0.77285
Sets/1/,There_is_no_way_uTVS_82.58_per.wav,Source/Music/,There_is_no_way.wav,uTVS,82.58,4.0544,3.9652,0.56366,4.0622,4.1075,0.71985
Sets/1/,Thumb_Piano_01_uTVS_44.27_per.wav,Source/Solo/,Thumb_Piano_01.wav,uTVS,44.27,3.3622,3.3141,1.0608,3.391,3.3034,1.0381
Sets/1/,Thumb_Piano_01_WSOLA_53.83_per.wav,Source/Solo/,Thumb_Piano_01.wav,WSOLA,53.83,3.2007,2.9753,0.95647,3.4087,3.2512,0.79584
Sets/1/,Triangle_01_FESOLA_38.38_per.wav,Source/Solo/,Triangle_01.wav,FESOLA,38.38,2.3342,1.9266,1.1357,2.3678,1.9862,1.2122
Sets/1/,Vaccum_cleaner_2_HPTSM_166.7_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,HPTSM,166.7,4.1857,4.4227,0.78969,4.148,4.5521,0.94112
Sets/1/,Voice_and_Piano_4_PV_IPL_99.61_per.wav,Source/Music/,Voice_and_Piano_4.wav,IPL,99.61,4.9635,5,0.76843,4.6831,4.9433,0.56589
Sets/1/,Voice_and_Piano_5_FESOLA_53.83_per.wav,Source/Music/,Voice_and_Piano_5.wav,FESOLA,53.83,1.3934,1.4732,0.46722,1.4346,1.324,0.36483
Sets/1/,Voice_and_Piano_5_uTVS_138.1_per.wav,Source/Music/,Voice_and_Piano_5.wav,uTVS,138.1,4.0428,4.2308,0.54869,4.0786,4.2073,0.61612
Sets/1/,Woodwinds_3_FESOLA_138.1_per.wav,Source/Music/,Woodwinds_3.wav,FESOLA,138.1,2.2645,2.4404,0.44607,2.3844,2.4045,0.5273
Sets/1/,Woodwinds_3_FESOLA_38.38_per.wav,Source/Music/,Woodwinds_3.wav,FESOLA,38.38,2.0487,2.2906,0.71735,2.1118,2.3822,0.92926
Sets/1/,Woodwinds_3_FESOLA_82.58_per.wav,Source/Music/,Woodwinds_3.wav,FESOLA,82.58,3.1204,2.9362,0.8471,3.1064,3.0521,0.94343
Sets/1/,Woodwinds_3_HPTSM_138.1_per.wav,Source/Music/,Woodwinds_3.wav,HPTSM,138.1,4.4985,4.5725,0.36879,4.5137,4.6536,0.34561
Sets/1/,Woodwinds_3_PV_38.38_per.wav,Source/Music/,Woodwinds_3.wav,PV,38.38,3.0183,2.9672,1.17,3.0806,3.0979,1.0242
Sets/1/,Woodwinds_3_PV_99.61_per.wav,Source/Music/,Woodwinds_3.wav,PV,99.61,4.387,4.5677,0.73332,4.2454,4.4286,0.75558
Sets/1/,Woodwinds_3_PV_IPL_53.83_per.wav,Source/Music/,Woodwinds_3.wav,IPL,53.83,4.3185,4.5067,0.42708,4.5586,4.6293,0.40294
Sets/1/,Woodwinds_3_WSOLA_166.7_per.wav,Source/Music/,Woodwinds_3.wav,WSOLA,166.7,3.245,3.0082,0.82484,3.2361,3.0753,1.0422
Sets/1/,Woodwinds_5_HPTSM_53.83_per.wav,Source/Music/,Woodwinds_5.wav,HPTSM,53.83,4.2357,4.2514,0.53114,4.1894,4.2432,0.57207
Sets/1/,Woodwinds_5_HPTSM_78.21_per.wav,Source/Music/,Woodwinds_5.wav,HPTSM,78.21,4.3539,4.3343,0.36151,4.1869,4.2052,0.6088
Sets/1/,Woodwinds_5_HPTSM_99.61_per.wav,Source/Music/,Woodwinds_5.wav,HPTSM,99.61,4.4938,4.5196,0.3027,4.4887,4.5772,0.40068
Sets/1/,Yellow_1_FESOLA_166.7_per.wav,Source/Music/,Yellow_1.wav,FESOLA,166.7,2.2747,2.1134,0.31902,2.234,2.167,0.25622
Sets/1/,Yellow_1_FESOLA_99.61_per.wav,Source/Music/,Yellow_1.wav,FESOLA,99.61,4.8807,4.8664,0.25446,4.7979,4.8295,0.22369
Sets/1/,Yellow_1_PV_65.24_per.wav,Source/Music/,Yellow_1.wav,PV,65.24,4.028,4.2196,0.63969,4.1811,4.2124,0.64906
Sets/1/,Yellow_1_PV_99.61_per.wav,Source/Music/,Yellow_1.wav,PV,99.61,5,5,0.52436,4.5556,4.8504,0.48703
Sets/1/,Yellow_1_PV_IPL_82.58_per.wav,Source/Music/,Yellow_1.wav,IPL,82.58,4.2627,4.2139,0.65739,4.2751,4.3192,0.63935
Sets/1/,Yellow_1_uTVS_138.1_per.wav,Source/Music/,Yellow_1.wav,uTVS,138.1,4.5347,4.5536,0.39541,4.4819,4.4456,0.3723
Sets/1/,Yellow_1_uTVS_166.7_per.wav,Source/Music/,Yellow_1.wav,uTVS,166.7,4.3744,4.4937,0.57734,4.3136,4.536,0.71264
Sets/1/,Yellow_Violin_PV_IPL_192.4_per.wav,Source/Solo/,Yellow_Violin.wav,IPL,192.4,4.5142,4.5309,0.39115,4.559,4.6985,0.46038
Sets/1/,Yellow_Violin_WSOLA_99.61_per.wav,Source/Solo/,Yellow_Violin.wav,WSOLA,99.61,4.6878,4.9588,0.64576,4.639,4.9575,0.78749
Sets/10/,Alto_Sax_06_FESOLA_78.21_per.wav,Source/Solo/,Alto_Sax_06.wav,FESOLA,78.21,4.0982,4.1903,0.67412,4.0755,4.2053,0.92184
Sets/10/,Alto_Sax_06_PV_IPL_65.24_per.wav,Source/Solo/,Alto_Sax_06.wav,IPL,65.24,3.9253,3.9319,0.5798,3.4685,3.3688,0.85852
Sets/10/,Alto_Sax_07_PV_78.21_per.wav,Source/Solo/,Alto_Sax_07.wav,PV,78.21,4.0571,4.1377,0.46649,4.2544,4.3656,0.42208
Sets/10/,Alto_Sax_07_PV_IPL_99.61_per.wav,Source/Solo/,Alto_Sax_07.wav,IPL,99.61,5,4.9782,0.58945,4.8345,4.9924,0.36564
Sets/10/,Alto_Sax_08_PV_166.7_per.wav,Source/Solo/,Alto_Sax_08.wav,PV,166.7,3.4766,3.1605,0.82876,3.351,3.2616,0.88033
Sets/10/,Alto_Sax_08_uTVS_166.7_per.wav,Source/Solo/,Alto_Sax_08.wav,uTVS,166.7,4.424,4.3932,0.56076,4.3746,4.5907,0.57657
Sets/10/,Alto_Sax_16_WSOLA_166.7_per.wav,Source/Solo/,Alto_Sax_16.wav,WSOLA,166.7,4.5458,4.5865,0.25585,4.4942,4.474,0.38651
Sets/10/,Alto_Sax_16_WSOLA_65.24_per.wav,Source/Solo/,Alto_Sax_16.wav,WSOLA,65.24,4.0033,4.0073,0.70559,3.9061,4.0752,0.76062
Sets/10/,Alto_Sax_17_HPTSM_38.38_per.wav,Source/Solo/,Alto_Sax_17.wav,HPTSM,38.38,3.6424,3.573,1.1686,3.5798,3.61,1.0685
Sets/10/,Alto_Sax_17_PV_IPL_192.4_per.wav,Source/Solo/,Alto_Sax_17.wav,IPL,192.4,3.8565,4.2091,1.0733,3.7862,4.1036,1.1907
Sets/10/,Alto_Sax_17_uTVS_166.7_per.wav,Source/Solo/,Alto_Sax_17.wav,uTVS,166.7,4.1022,4.2076,0.93804,4.052,4.3704,0.99299
Sets/10/,Ardour_1_FESOLA_192.4_per.wav,Source/Music/,Ardour_1.wav,FESOLA,192.4,2.3271,2.1354,0.95045,2.3474,2.1351,0.78722
Sets/10/,Ardour_1_HPTSM_53.83_per.wav,Source/Music/,Ardour_1.wav,HPTSM,53.83,3.9423,4.0828,0.5337,4.2193,4.2043,0.57712
Sets/10/,Ardour_1_HPTSM_65.24_per.wav,Source/Music/,Ardour_1.wav,HPTSM,65.24,4.0391,4.0402,0.62915,3.8096,3.8636,0.80969
Sets/10/,Bass_2_HPTSM_44.27_per.wav,Source/Solo/,Bass_2.wav,HPTSM,44.27,3.1072,3.3851,1.0848,3.2166,3.0192,0.91604
Sets/10/,Bass_2_uTVS_38.38_per.wav,Source/Solo/,Bass_2.wav,uTVS,38.38,2.8709,3.2972,1.1646,2.8608,3.0849,1.2585
Sets/10/,Brass_and_perc_10_FESOLA_99.61_per.wav,Source/Music/,Brass_and_perc_10.wav,FESOLA,99.61,4.622,4.4593,0.88582,4.3496,4.491,0.61321
Sets/10/,Brass_and_perc_10_PV_38.38_per.wav,Source/Music/,Brass_and_perc_10.wav,PV,38.38,4.1358,4.0483,0.54834,4.084,4.2741,0.74923
Sets/10/,Brass_and_perc_10_PV_99.61_per.wav,Source/Music/,Brass_and_perc_10.wav,PV,99.61,4.8508,4.8824,0.48843,4.6646,4.7024,0.29871
Sets/10/,Brass_and_perc_10_PV_IPL_44.27_per.wav,Source/Music/,Brass_and_perc_10.wav,IPL,44.27,2.6819,2.9381,0.92386,2.6583,2.5608,1.1933
Sets/10/,Brass_and_perc_10_PV_IPL_78.21_per.wav,Source/Music/,Brass_and_perc_10.wav,IPL,78.21,4.2651,4.4276,0.58579,4.0103,4.0708,0.74435
Sets/10/,Brass_and_perc_10_WSOLA_192.4_per.wav,Source/Music/,Brass_and_perc_10.wav,WSOLA,192.4,4.1818,4.218,0.24317,4.311,4.3076,0.40812
Sets/10/,Brass_and_perc_10_WSOLA_44.27_per.wav,Source/Music/,Brass_and_perc_10.wav,WSOLA,44.27,1.6381,1.6927,0.34942,1.7901,1.4336,0.77142
Sets/10/,Brass_and_perc_5_HPTSM_65.24_per.wav,Source/Music/,Brass_and_perc_5.wav,HPTSM,65.24,2.8996,2.8271,0.73274,2.8821,2.726,0.57197
Sets/10/,Brass_and_perc_6_FESOLA_65.24_per.wav,Source/Music/,Brass_and_perc_6.wav,FESOLA,65.24,2.5924,2.6807,0.80608,2.8172,2.9936,0.65038
Sets/10/,Child_1_FESOLA_65.24_per.wav,Source/Voice/,Child_1.wav,FESOLA,65.24,3.9318,4.214,0.63769,3.9839,4.474,0.84236
Sets/10/,Child_1_HPTSM_82.58_per.wav,Source/Voice/,Child_1.wav,HPTSM,82.58,4.1588,4.0134,1.038,4.0293,4.3008,0.97378
Sets/10/,Child_1_uTVS_192.4_per.wav,Source/Voice/,Child_1.wav,uTVS,192.4,3.9162,3.817,0.45373,3.9902,3.7372,0.68874
Sets/10/,Child_2_uTVS_44.27_per.wav,Source/Voice/,Child_2.wav,uTVS,44.27,2.2534,2.2626,0.49535,2.126,1.998,0.84922
Sets/10/,Child_2_WSOLA_99.61_per.wav,Source/Voice/,Child_2.wav,WSOLA,99.61,4.8563,4.8004,0.32289,4.8825,4.96,0.18837
Sets/10/,Child_3_FESOLA_138.1_per.wav,Source/Voice/,Child_3.wav,FESOLA,138.1,4.3394,4.4076,0.40532,4.1624,4.1408,0.62529
Sets/10/,Child_3_PV_65.24_per.wav,Source/Voice/,Child_3.wav,PV,65.24,2.7032,2.5775,0.60325,2.6326,2.9228,0.9044
Sets/10/,Child_3_PV_IPL_192.4_per.wav,Source/Voice/,Child_3.wav,IPL,192.4,3.4681,3.5275,0.47734,3.5828,3.782,0.68123
Sets/10/,Child_3_uTVS_138.1_per.wav,Source/Voice/,Child_3.wav,uTVS,138.1,3.4682,3.2831,0.73367,3.6358,3.5628,0.95326
Sets/10/,Chiptune_HPTSM_38.38_per.wav,Source/Music/,Chiptune.wav,HPTSM,38.38,3.6716,3.8808,0.82256,3.7064,4.2116,0.94208
Sets/10/,Chiptune_WSOLA_44.27_per.wav,Source/Music/,Chiptune.wav,WSOLA,44.27,2.5482,2.4053,0.66913,2.5671,2.002,0.94135
Sets/10/,Chiptune_WSOLA_78.21_per.wav,Source/Music/,Chiptune.wav,WSOLA,78.21,4.3077,4.3827,0.63388,4.2231,4.1292,0.67813
Sets/10/,Choral_PV_IPL_53.83_per.wav,Source/Voice/,Choral.wav,IPL,53.83,2.1296,2.0924,0.27366,2.1639,2.0108,0.55784
Sets/10/,Dorothy_2_uTVS_166.7_per.wav,Source/Music/,Dorothy_2.wav,uTVS,166.7,4.1529,4.2799,0.54553,4.1211,4.0106,0.4255
Sets/10/,Dorothy_2_uTVS_192.4_per.wav,Source/Music/,Dorothy_2.wav,uTVS,192.4,4.2684,4.4563,0.65808,4.2008,4.668,0.88582
Sets/10/,Dorothy_2_uTVS_82.58_per.wav,Source/Music/,Dorothy_2.wav,uTVS,82.58,3.9906,4.4891,1.1916,3.9332,4.5428,1.3304
Sets/10/,Dorothy_2_WSOLA_44.27_per.wav,Source/Music/,Dorothy_2.wav,WSOLA,44.27,1.4269,1.2268,0.85942,1.8684,2.1092,0.74452
Sets/10/,Drums_2_FESOLA_53.83_per.wav,Source/Solo/,Drums_2.wav,FESOLA,53.83,2.9661,2.5955,1.0691,3.0116,2.9782,1.3073
Sets/10/,Drums_2_PV_78.21_per.wav,Source/Solo/,Drums_2.wav,PV,78.21,2.4404,2.4778,0.34792,2.2555,2.1674,0.57449
Sets/10/,Drums_2_PV_IPL_166.7_per.wav,Source/Solo/,Drums_2.wav,IPL,166.7,3.8525,4.3764,1.0366,3.8945,4.548,1.3057
Sets/10/,Drums_2_PV_IPL_99.61_per.wav,Source/Solo/,Drums_2.wav,IPL,99.61,4.5618,4.711,0.67446,4.4327,4.8732,0.72175
Sets/10/,Drums_2_uTVS_138.1_per.wav,Source/Solo/,Drums_2.wav,uTVS,138.1,3.8976,3.4033,0.85398,3.801,3.0904,1.0653
Sets/10/,E_piano_1_HPTSM_192.4_per.wav,Source/Solo/,E_piano_1.wav,HPTSM,192.4,3.3216,3.9616,1.6083,3.3824,3.5208,1.1407
Sets/10/,Electropop_6_FESOLA_99.61_per.wav,Source/Music/,Electropop_6.wav,FESOLA,99.61,4.61,4.717,0.28136,4.735,4.9228,0.39986
Sets/10/,Electropop_6_PV_99.61_per.wav,Source/Music/,Electropop_6.wav,PV,99.61,3.9619,4.4516,1.2779,3.9498,4.4144,1.0377
Sets/10/,Farmacist_2_HPTSM_44.27_per.wav,Source/Voice/,Farmacist_2.wav,HPTSM,44.27,2.7103,2.5372,0.54547,2.7413,2.861,0.7023
Sets/10/,Farmacist_2_HPTSM_99.61_per.wav,Source/Voice/,Farmacist_2.wav,HPTSM,99.61,3.8528,3.8536,0.78827,3.6334,3.664,1.0658
Sets/10/,Female_1_HPTSM_38.38_per.wav,Source/Voice/,Female_1.wav,HPTSM,38.38,1.6795,1.5838,0.89887,2.077,2.1362,0.84523
Sets/10/,Female_1_HPTSM_44.27_per.wav,Source/Voice/,Female_1.wav,HPTSM,44.27,2.0638,2.0976,0.33026,2.3196,2.068,0.57345
Sets/10/,Female_1_PV_IPL_99.61_per.wav,Source/Voice/,Female_1.wav,IPL,99.61,4.6114,4.4308,0.60656,4.3211,4.5408,0.62631
Sets/10/,Female_10_FESOLA_138.1_per.wav,Source/Voice/,Female_10.wav,FESOLA,138.1,4.2751,4.0656,0.82108,4.1142,3.996,0.53726
Sets/10/,Female_10_PV_IPL_138.1_per.wav,Source/Voice/,Female_10.wav,IPL,138.1,4.344,4.5692,0.56509,4.41,4.45,0.49784
Sets/10/,Female_11_HPTSM_78.21_per.wav,Source/Voice/,Female_11.wav,HPTSM,78.21,3.8231,4.0067,0.91695,3.7128,3.9624,1.0341
Sets/10/,Female_11_PV_IPL_138.1_per.wav,Source/Voice/,Female_11.wav,IPL,138.1,4.0332,4.3233,0.92532,3.7594,4.0268,0.88649
Sets/10/,Female_12_HPTSM_99.61_per.wav,Source/Voice/,Female_12.wav,HPTSM,99.61,4.639,4.7808,0.60938,4.6233,4.861,0.45273
Sets/10/,Female_6_PV_78.21_per.wav,Source/Voice/,Female_6.wav,PV,78.21,3.3024,3.3451,0.73713,3.2794,3.4732,0.69812
Sets/10/,Female_8_PV_166.7_per.wav,Source/Voice/,Female_8.wav,PV,166.7,3.1455,3.0455,0.86024,2.9702,2.9784,1.1614
Sets/10/,Female_8_uTVS_82.58_per.wav,Source/Voice/,Female_8.wav,uTVS,82.58,3.3383,2.6879,1.2131,3.3777,3.1853,1.5171
Sets/10/,Female_8_uTVS_99.61_per.wav,Source/Voice/,Female_8.wav,uTVS,99.61,4.4272,4.6894,1.1485,4.5057,5,0.85091
Sets/10/,Female_8_WSOLA_53.83_per.wav,Source/Voice/,Female_8.wav,WSOLA,53.83,2.3197,2.1859,0.56523,2.3195,1.9612,0.62886
Sets/10/,Female_8_WSOLA_82.58_per.wav,Source/Voice/,Female_8.wav,WSOLA,82.58,3.9745,3.9679,0.93477,3.9723,3.9128,0.87131
Sets/10/,Female_9_FESOLA_78.21_per.wav,Source/Voice/,Female_9.wav,FESOLA,78.21,4.1066,4.1104,0.85223,3.9624,4.0579,0.89638
Sets/10/,Female_9_HPTSM_44.27_per.wav,Source/Voice/,Female_9.wav,HPTSM,44.27,2.7774,2.7787,0.67965,2.7973,2.583,0.89829
Sets/10/,Female_9_PV_IPL_99.61_per.wav,Source/Voice/,Female_9.wav,IPL,99.61,4.6936,4.7052,0.29686,4.9385,4.9632,0.070526
Sets/10/,Female_BV_1_FESOLA_65.24_per.wav,Source/Voice/,Female_BV_1.wav,FESOLA,65.24,2.15,2.2627,0.74011,2.0768,2.2088,0.68141
Sets/10/,Female_BV_1_HPTSM_138.1_per.wav,Source/Voice/,Female_BV_1.wav,HPTSM,138.1,4.203,4.1149,0.44288,4.1821,3.9896,0.59085
Sets/10/,Female_BV_1_HPTSM_82.58_per.wav,Source/Voice/,Female_BV_1.wav,HPTSM,82.58,4.105,4.1697,1.0995,3.8649,4.1048,1.2342
Sets/10/,Female_BV_1_PV_IPL_138.1_per.wav,Source/Voice/,Female_BV_1.wav,IPL,138.1,4.3815,4.5339,0.40476,4.4504,4.674,0.61058
Sets/10/,Female_BV_1_uTVS_65.24_per.wav,Source/Voice/,Female_BV_1.wav,uTVS,65.24,3.7932,3.6268,0.66035,3.7362,3.962,0.90737
Sets/10/,Female_BV_2_HPTSM_78.21_per.wav,Source/Voice/,Female_BV_2.wav,HPTSM,78.21,4.5355,4.5743,0.74133,4.5099,4.7434,0.4871
Sets/10/,Female_BV_2_HPTSM_82.58_per.wav,Source/Voice/,Female_BV_2.wav,HPTSM,82.58,3.6589,3.4268,1.1389,3.3845,3.1616,1.2094
Sets/10/,Female_BV_2_PV_IPL_65.24_per.wav,Source/Voice/,Female_BV_2.wav,IPL,65.24,3.0744,2.919,0.54595,3.0996,3.308,0.88071
Sets/10/,Female_BV_2_WSOLA_166.7_per.wav,Source/Voice/,Female_BV_2.wav,WSOLA,166.7,3.7635,3.7332,0.61589,3.8501,3.742,0.71689
Sets/10/,Female_opera_uTVS_138.1_per.wav,Source/Voice/,Female_opera.wav,uTVS,138.1,4.5276,4.6664,0.61564,4.3482,4.392,0.6439
Sets/10/,G_Minor_WSOLA_99.61_per.wav,Source/Music/,G_Minor.wav,WSOLA,99.61,4.7477,4.9734,0.6148,4.534,4.7788,0.66966
Sets/10/,Guitar_FESOLA_192.4_per.wav,Source/Solo/,Guitar.wav,FESOLA,192.4,1.3754,1.3729,0.81561,1.6669,1.3164,0.75199
Sets/10/,I_Believe_it_1_FESOLA_78.21_per.wav,Source/Music/,I_Believe_it_1.wav,FESOLA,78.21,2.7209,2.8472,0.59726,2.8267,3.0128,0.87184
Sets/10/,I_Believe_it_1_HPTSM_99.61_per.wav,Source/Music/,I_Believe_it_1.wav,HPTSM,99.61,4.2066,4.2554,0.76778,4.1241,4.0812,0.66367
Sets/10/,I_Believe_it_1_PV_IPL_138.1_per.wav,Source/Music/,I_Believe_it_1.wav,IPL,138.1,4.1353,4.2496,0.5089,4.0836,4.5232,0.81603
Sets/10/,I_Believe_it_1_PV_IPL_82.58_per.wav,Source/Music/,I_Believe_it_1.wav,IPL,82.58,4.0246,4.0762,0.40081,4.1908,4.0972,0.52016
Sets/10/,I_Believe_it_3_FESOLA_166.7_per.wav,Source/Solo/,I_Believe_it_3.wav,FESOLA,166.7,3.4677,3.4736,0.58725,3.6396,3.6502,0.88607
Sets/10/,I_Believe_it_3_PV_138.1_per.wav,Source/Solo/,I_Believe_it_3.wav,PV,138.1,3.7049,3.7964,0.59239,3.6981,3.7124,0.95384
Sets/10/,Jazz_1_FESOLA_166.7_per.wav,Source/Music/,Jazz_1.wav,FESOLA,166.7,1.7652,1.5536,0.45108,2.1127,2.3436,0.83277
Sets/10/,Jazz_1_WSOLA_99.61_per.wav,Source/Music/,Jazz_1.wav,WSOLA,99.61,3.8419,3.9045,0.75873,3.8643,3.9952,0.764
Sets/10/,Jazz_2_HPTSM_44.27_per.wav,Source/Music/,Jazz_2.wav,HPTSM,44.27,2.1569,2.0147,0.98628,2.661,2.1932,0.81663
Sets/10/,Jazz_2_HPTSM_78.21_per.wav,Source/Music/,Jazz_2.wav,HPTSM,78.21,4.1487,4.309,0.59591,4.3134,4.3192,0.60449
Sets/10/,Jazz_2_PV_53.83_per.wav,Source/Music/,Jazz_2.wav,PV,53.83,3.0418,2.9087,1.0332,2.9707,2.4944,1.4104
Sets/10/,Male_12_PV_78.21_per.wav,Source/Voice/,Male_12.wav,PV,78.21,2.7927,2.6393,0.47123,2.8599,2.9872,0.45437
Sets/10/,Male_12_PV_IPL_166.7_per.wav,Source/Voice/,Male_12.wav,IPL,166.7,3.687,3.5851,0.66917,3.6272,3.0656,0.91644
Sets/10/,Male_13_PV_82.58_per.wav,Source/Voice/,Male_13.wav,PV,82.58,2.9734,2.665,1.4469,3.0348,3.2548,1.4372
Sets/10/,Male_13_PV_IPL_65.24_per.wav,Source/Voice/,Male_13.wav,IPL,65.24,2.708,2.8312,0.80566,2.646,2.986,1.1409
Sets/10/,Male_13_PV_IPL_78.21_per.wav,Source/Voice/,Male_13.wav,IPL,78.21,2.9546,2.884,0.52811,2.8036,2.8856,0.79259
Sets/10/,Male_15_HPTSM_138.1_per.wav,Source/Voice/,Male_15.wav,HPTSM,138.1,4.179,4.4547,0.58162,4.1967,4.3022,0.87516
Sets/10/,Male_15_HPTSM_44.27_per.wav,Source/Voice/,Male_15.wav,HPTSM,44.27,2.7435,2.5826,0.68025,2.7649,2.5696,1.0324
Sets/10/,Male_18_HPTSM_65.24_per.wav,Source/Voice/,Male_18.wav,HPTSM,65.24,2.3464,2.1598,0.569,2.1356,1.84,0.83826
Sets/10/,Male_18_PV_192.4_per.wav,Source/Voice/,Male_18.wav,PV,192.4,3.2024,3.5168,0.9534,3.2764,3.7469,1.0983
Sets/10/,Male_18_PV_IPL_53.83_per.wav,Source/Voice/,Male_18.wav,IPL,53.83,1.941,1.8742,0.53389,1.9292,1.7296,0.8281
Sets/10/,Male_18_uTVS_82.58_per.wav,Source/Voice/,Male_18.wav,uTVS,82.58,2.9331,2.2861,1.1983,3.0466,2.5436,1.35
Sets/10/,Male_19_PV_99.61_per.wav,Source/Voice/,Male_19.wav,PV,99.61,4.6851,4.7247,0.50916,4.488,4.8604,0.64105
Sets/10/,Male_19_WSOLA_166.7_per.wav,Source/Voice/,Male_19.wav,WSOLA,166.7,3.8139,4.2126,0.87903,3.6889,4.04,1.0138
Sets/10/,Male_2_PV_IPL_78.21_per.wav,Source/Voice/,Male_2.wav,IPL,78.21,3.8301,4.1183,0.7464,3.9205,3.9912,0.93317
Sets/10/,Male_2_uTVS_192.4_per.wav,Source/Voice/,Male_2.wav,uTVS,192.4,3.6622,3.5163,0.84428,3.8368,3.5792,1.0352
Sets/10/,Male_2_WSOLA_53.83_per.wav,Source/Voice/,Male_2.wav,WSOLA,53.83,2.4317,2.4597,0.49481,2.2808,2.1582,0.88566
Sets/10/,Male_2_WSOLA_82.58_per.wav,Source/Voice/,Male_2.wav,WSOLA,82.58,3.7924,4.1505,1.3324,3.7647,4.006,1.296
Sets/10/,Male_21_uTVS_78.21_per.wav,Source/Voice/,Male_21.wav,uTVS,78.21,3.347,3.22,1.076,3.0743,2.9704,1.16
Sets/10/,Male_23_FESOLA_53.83_per.wav,Source/Voice/,Male_23.wav,FESOLA,53.83,2.8111,2.5582,0.89955,2.8792,2.8196,1.0294
Sets/10/,Male_23_PV_65.24_per.wav,Source/Voice/,Male_23.wav,PV,65.24,3.3832,3.1697,0.8027,3.2057,3.2391,1.1208
Sets/10/,Male_23_PV_IPL_166.7_per.wav,Source/Voice/,Male_23.wav,IPL,166.7,4.0176,4.0256,0.58619,4.0509,3.9724,0.39127
Sets/10/,Male_23_PV_IPL_78.21_per.wav,Source/Voice/,Male_23.wav,IPL,78.21,3.948,3.942,0.47817,3.8195,3.8795,0.74382
Sets/10/,Male_23_uTVS_65.24_per.wav,Source/Voice/,Male_23.wav,uTVS,65.24,3.3912,3.4967,0.64077,3.3251,3.2868,0.66745
Sets/10/,Male_24_PV_IPL_78.21_per.wav,Source/Voice/,Male_24.wav,IPL,78.21,3.4955,3.3763,1.1338,3.6074,3.7004,1.3027
Sets/10/,Male_5_uTVS_65.24_per.wav,Source/Voice/,Male_5.wav,uTVS,65.24,2.0254,2.2366,0.45591,2.2495,2.692,0.82619
Sets/10/,Male_5_uTVS_99.61_per.wav,Source/Voice/,Male_5.wav,uTVS,99.61,3.8348,3.7553,0.71708,3.7783,3.7886,0.71163
Sets/10/,Male_7_PV_53.83_per.wav,Source/Voice/,Male_7.wav,PV,53.83,3.001,2.9273,0.9027,3.0304,3.458,1.1917
Sets/10/,Male_8_WSOLA_38.38_per.wav,Source/Voice/,Male_8.wav,WSOLA,38.38,1.6407,1.4636,0.44552,1.6205,1.498,0.67792
Sets/10/,Male_9_uTVS_166.7_per.wav,Source/Voice/,Male_9.wav,uTVS,166.7,3.6781,3.8512,0.62502,3.6852,3.7812,0.66323
Sets/10/,Male_9_uTVS_65.24_per.wav,Source/Voice/,Male_9.wav,uTVS,65.24,2.4751,2.2087,0.68688,2.4363,2.2234,0.83819
Sets/10/,Male_sing_1_HPTSM_166.7_per.wav,Source/Voice/,Male_sing_1.wav,HPTSM,166.7,3.3527,3.3077,0.76328,3.4031,3.4828,0.95859
Sets/10/,Male_sing_1_HPTSM_78.21_per.wav,Source/Voice/,Male_sing_1.wav,HPTSM,78.21,2.2094,2.2897,0.43012,2.1863,1.9696,0.755
Sets/10/,Male_sing_1_PV_IPL_65.24_per.wav,Source/Voice/,Male_sing_1.wav,IPL,65.24,3.1657,3.0862,0.40781,3.2575,2.9936,0.74051
